"","ctrl_id","target","source","Similarity","Co_twins_ID.x","Individual_ID.x","Co_twins_ID.y","Individual_ID.y"
"25545","positive_ctrl","50681","51611",16.9475193023682,"53","53A","116","116A"
"25546","positive_ctrl","50681","51612",79.5424728393555,"53","53A","116","116B"
"25547","positive_ctrl","50681","51621",45.38525390625,"53","53A","117","117A"
"25548","positive_ctrl","50681","51622",42.6968040466309,"53","53A","117","117B"
"25549","positive_ctrl","50681","51631",12.8138751983643,"53","53A","118","118A"
"25550","positive_ctrl","50681","51632",14.062873840332,"53","53A","118","118B"
"25551","positive_ctrl","50681","51641",20.6318244934082,"53","53A","119","119A"
"25552","positive_ctrl","50681","51642",18.4670944213867,"53","53A","119","119B"
"25553","positive_ctrl","50681","51651",13.6931838989258,"53","53A","120","120A"
"25554","positive_ctrl","50681","51652",7.52974128723145,"53","53A","120","120B"
"25555","positive_ctrl","50681","51661",9.66825389862061,"53","53A","121","121A"
"25556","positive_ctrl","50681","51662",7.29175519943237,"53","53A","121","121B"
"25557","positive_ctrl","50681","51671",13.8788814544678,"53","53A","122","122A"
"25558","positive_ctrl","50681","51672",25.591775894165,"53","53A","122","122B"
"25559","positive_ctrl","50681","51681",15.7199859619141,"53","53A","123","123A"
"25560","positive_ctrl","50681","51682",10.0674486160278,"53","53A","123","123B"
"25561","positive_ctrl","50681","51701",19.347599029541,"53","53A","124","124A"
"25562","positive_ctrl","50681","51702",13.3240518569946,"53","53A","124","124B"
"25563","positive_ctrl","50681","51711",13.9098386764526,"53","53A","125","125A"
"25564","positive_ctrl","50681","51712",5.02164554595947,"53","53A","125","125B"
"25565","positive_ctrl","50681","51721",32.562068939209,"53","53A","126","126A"
"25566","positive_ctrl","50681","51722",36.1149749755859,"53","53A","126","126B"
"25567","positive_ctrl","50681","51751",12.4881353378296,"53","53A","127","127A"
"25568","positive_ctrl","50681","51752",21.5246620178223,"53","53A","127","127B"
"25569","positive_ctrl","50681","51781",20.3341655731201,"53","53A","128","128A"
"25570","positive_ctrl","50681","51782",12.9411401748657,"53","53A","128","128B"
"25571","positive_ctrl","50681","51791",21.3071460723877,"53","53A","129","129A"
"25572","positive_ctrl","50681","51792",27.4236583709717,"53","53A","129","129B"
"25573","positive_ctrl","50681","51801",11.1541938781738,"53","53A","130","130A"
"25574","positive_ctrl","50681","51802",17.9724292755127,"53","53A","130","130B"
"25575","positive_ctrl","50681","51861",5.47041654586792,"53","53A","131","131A"
"25576","positive_ctrl","50681","51862",5.11488342285156,"53","53A","131","131B"
"25577","positive_ctrl","50681","51881",28.2378730773926,"53","53A","132","132A"
"25578","positive_ctrl","50681","51882",25.6858406066895,"53","53A","132","132B"
"25579","positive_ctrl","50681","51901",30.3733348846436,"53","53A","133","133A"
"25580","positive_ctrl","50681","51902",22.8085498809814,"53","53A","133","133B"
"25581","positive_ctrl","50681","51931",24.7886924743652,"53","53A","134","134A"
"25582","positive_ctrl","50681","51932",18.2242622375488,"53","53A","134","134B"
"25583","positive_ctrl","50681","51941",14.4527997970581,"53","53A","135","135A"
"25584","positive_ctrl","50681","51942",26.0894737243652,"53","53A","135","135B"
"25585","positive_ctrl","50681","51981",14.5792751312256,"53","53A","136","136A"
"25586","positive_ctrl","50681","51982",50.8296508789062,"53","53A","136","136B"
"25587","positive_ctrl","50681","52011",19.5189304351807,"53","53A","137","137A"
"25588","positive_ctrl","50681","52012",35.2239112854004,"53","53A","137","137B"
"25589","positive_ctrl","50681","52051",49.3740043640137,"53","53A","138","138A"
"25590","positive_ctrl","50681","52052",33.2254524230957,"53","53A","138","138B"
"25591","positive_ctrl","50681","52071",31.8271598815918,"53","53A","139","139A"
"25592","positive_ctrl","50681","52072",26.6223125457764,"53","53A","139","139B"
"25593","positive_ctrl","50681","52081",45.0173759460449,"53","53A","140","140A"
"25594","positive_ctrl","50681","52082",63.4218101501465,"53","53A","140","140B"
"25595","positive_ctrl","50681","52101",23.4346618652344,"53","53A","141","141A"
"25596","positive_ctrl","50681","52102",24.6686573028564,"53","53A","141","141B"
"25597","positive_ctrl","50681","52121",49.8820724487305,"53","53A","142","142A"
"25598","positive_ctrl","50681","52122",28.6899299621582,"53","53A","142","142B"
"25599","positive_ctrl","50681","52131",23.5915756225586,"53","53A","143","143A"
"25600","positive_ctrl","50681","52132",33.1107368469238,"53","53A","143","143B"
"25601","positive_ctrl","50681","52171",34.9097480773926,"53","53A","144","144A"
"25602","positive_ctrl","50681","52172",28.7328414916992,"53","53A","144","144B"
"25603","positive_ctrl","50681","52181",28.6262683868408,"53","53A","145","145A"
"25604","positive_ctrl","50681","52182",22.9548664093018,"53","53A","145","145B"
"25605","positive_ctrl","50681","52191",12.0346899032593,"53","53A","146","146A"
"25606","positive_ctrl","50681","52192",6.11548757553101,"53","53A","146","146B"
"25607","positive_ctrl","50681","52201",8.08162689208984,"53","53A","147","147A"
"25608","positive_ctrl","50681","52202",25.9820423126221,"53","53A","147","147B"
"25609","positive_ctrl","50681","52261",24.436014175415,"53","53A","148","148A"
"25610","positive_ctrl","50681","52262",14.2195987701416,"53","53A","148","148B"
"25611","positive_ctrl","50682","50691",9.17612743377686,"53","53B","54","54A"
"25612","positive_ctrl","50682","50692",6.76232576370239,"53","53B","54","54B"
"25613","positive_ctrl","50682","50701",10.3369655609131,"53","53B","55","55A"
"25614","positive_ctrl","50682","50702",9.16823291778564,"53","53B","55","55B"
"25615","positive_ctrl","50682","50721",11.6065483093262,"53","53B","56","56A"
"25616","positive_ctrl","50682","50722",15.1002149581909,"53","53B","56","56B"
"25617","positive_ctrl","50682","50731",39.9341506958008,"53","53B","57","57A"
"25618","positive_ctrl","50682","50732",9.50313472747803,"53","53B","57","57B"
"25619","positive_ctrl","50682","50741",10.8129367828369,"53","53B","58","58A"
"25620","positive_ctrl","50682","50742",11.9281778335571,"53","53B","58","58B"
"25621","positive_ctrl","50682","50751",26.0749492645264,"53","53B","59","59A"
"25622","positive_ctrl","50682","50752",27.7961769104004,"53","53B","59","59B"
"25623","positive_ctrl","50682","50771",32.324462890625,"53","53B","60","60A"
"25624","positive_ctrl","50682","50772",21.2620830535889,"53","53B","60","60B"
"25625","positive_ctrl","50682","50781",42.426155090332,"53","53B","61","61A"
"25626","positive_ctrl","50682","50782",26.7515544891357,"53","53B","61","61B"
"25627","positive_ctrl","50682","50791",13.2784204483032,"53","53B","62","62A"
"25628","positive_ctrl","50682","50792",5.03358936309814,"53","53B","62","62B"
"25629","positive_ctrl","50682","50811",12.02064037323,"53","53B","63","63A"
"25630","positive_ctrl","50682","50812",9.43355941772461,"53","53B","63","63B"
"25631","positive_ctrl","50682","50821",19.8641891479492,"53","53B","64","64A"
"25632","positive_ctrl","50682","50822",20.8494338989258,"53","53B","64","64B"
"25633","positive_ctrl","50682","50831",16.7625865936279,"53","53B","65","65A"
"25634","positive_ctrl","50682","50832",19.6291332244873,"53","53B","65","65B"
"25635","positive_ctrl","50682","50841",12.9072170257568,"53","53B","66","66A"
"25636","positive_ctrl","50682","50842",27.8764305114746,"53","53B","66","66B"
"25637","positive_ctrl","50682","50851",4.30897235870361,"53","53B","67","67A"
"25638","positive_ctrl","50682","50852",6.63257741928101,"53","53B","67","67B"
"25639","positive_ctrl","50682","50861",11.6579122543335,"53","53B","68","68A"
"25640","positive_ctrl","50682","50862",13.7561912536621,"53","53B","68","68B"
"25641","positive_ctrl","50682","50871",22.5744819641113,"53","53B","69","69A"
"25642","positive_ctrl","50682","50872",29.4921760559082,"53","53B","69","69B"
"25643","positive_ctrl","50682","50881",4.73251628875732,"53","53B","70","70A"
"25644","positive_ctrl","50682","50882",5.24867582321167,"53","53B","70","70B"
"25645","positive_ctrl","50682","50891",15.8680324554443,"53","53B","71","71A"
"25646","positive_ctrl","50682","50892",33.6112899780273,"53","53B","71","71B"
"25647","positive_ctrl","50682","50901",20.9108810424805,"53","53B","72","72A"
"25648","positive_ctrl","50682","50902",12.5579195022583,"53","53B","72","72B"
"25649","positive_ctrl","50682","50951",20.2153282165527,"53","53B","73","73A"
"25650","positive_ctrl","50682","50952",19.8177642822266,"53","53B","73","73B"
"25651","positive_ctrl","50682","50981",23.747875213623,"53","53B","74","74A"
"25652","positive_ctrl","50682","50982",28.1173057556152,"53","53B","74","74B"
"25653","positive_ctrl","50682","50991",46.2062644958496,"53","53B","75","75A"
"25654","positive_ctrl","50682","50992",33.8408470153809,"53","53B","75","75B"
"25655","positive_ctrl","50682","51001",28.216760635376,"53","53B","76","76A"
"25656","positive_ctrl","50682","51002",18.5323143005371,"53","53B","76","76B"
"25657","positive_ctrl","50682","51021",18.40553855896,"53","53B","77","77A"
"25658","positive_ctrl","50682","51022",9.32127285003662,"53","53B","77","77B"
"25659","positive_ctrl","50682","51041",12.5090198516846,"53","53B","78","78A"
"25660","positive_ctrl","50682","51042",13.0938577651978,"53","53B","78","78B"
"25661","positive_ctrl","50682","51051",52.9578971862793,"53","53B","79","79A"
"25662","positive_ctrl","50682","51052",28.07688331604,"53","53B","79","79B"
"25663","positive_ctrl","50682","51061",11.4351053237915,"53","53B","80","80A"
"25664","positive_ctrl","50682","51062",15.0752277374268,"53","53B","80","80B"
"25665","positive_ctrl","50682","51091",18.6674480438232,"53","53B","81","81A"
"25666","positive_ctrl","50682","51092",18.8406925201416,"53","53B","81","81B"
"25667","positive_ctrl","50682","51101",15.619010925293,"53","53B","82","82A"
"25668","positive_ctrl","50682","51102",21.5179672241211,"53","53B","82","82B"
"25669","positive_ctrl","50682","51111",16.2863388061523,"53","53B","83","83A"
"25670","positive_ctrl","50682","51112",22.6455078125,"53","53B","83","83B"
"25671","positive_ctrl","50682","51121",20.6391296386719,"53","53B","84","84A"
"25672","positive_ctrl","50682","51122",13.0959701538086,"53","53B","84","84B"
"25673","positive_ctrl","50682","51131",33.6531143188477,"53","53B","85","85A"
"25674","positive_ctrl","50682","51132",26.2112560272217,"53","53B","85","85B"
"25675","positive_ctrl","50682","51141",11.4287767410278,"53","53B","86","86A"
"25676","positive_ctrl","50682","51142",18.9170932769775,"53","53B","86","86B"
"25677","positive_ctrl","50682","51161",13.2866678237915,"53","53B","87","87A"
"25678","positive_ctrl","50682","51162",10.3118457794189,"53","53B","87","87B"
"25679","positive_ctrl","50682","51171",40.8406867980957,"53","53B","88","88A"
"25680","positive_ctrl","50682","51172",34.4377021789551,"53","53B","88","88B"
"25681","positive_ctrl","50682","51181",11.476016998291,"53","53B","89","89A"
"25682","positive_ctrl","50682","51182",13.3471517562866,"53","53B","89","89B"
"25683","positive_ctrl","50682","51191",21.1932811737061,"53","53B","90","90A"
"25684","positive_ctrl","50682","51192",32.5329055786133,"53","53B","90","90B"
"25685","positive_ctrl","50682","51221",20.7063102722168,"53","53B","91","91A"
"25686","positive_ctrl","50682","51222",18.3160018920898,"53","53B","91","91B"
"25687","positive_ctrl","50682","51261",22.3388366699219,"53","53B","92","92A"
"25688","positive_ctrl","50682","51262",28.3174877166748,"53","53B","92","92B"
"25689","positive_ctrl","50682","51271",7.72838354110718,"53","53B","93","93A"
"25690","positive_ctrl","50682","51272",15.8806486129761,"53","53B","93","93B"
"25691","positive_ctrl","50682","51291",22.015209197998,"53","53B","94","94A"
"25692","positive_ctrl","50682","51292",23.9718341827393,"53","53B","94","94B"
"25693","positive_ctrl","50682","51301",46.8878211975098,"53","53B","95","95A"
"25694","positive_ctrl","50682","51302",41.4089202880859,"53","53B","95","95B"
"25695","positive_ctrl","50682","51341",18.8647232055664,"53","53B","96","96A"
"25696","positive_ctrl","50682","51342",13.6743021011353,"53","53B","96","96B"
"25697","positive_ctrl","50682","51351",13.7384605407715,"53","53B","97","97A"
"25698","positive_ctrl","50682","51352",10.6522655487061,"53","53B","97","97B"
"25699","positive_ctrl","50682","51361",19.621618270874,"53","53B","98","98A"
"25700","positive_ctrl","50682","51362",12.0587291717529,"53","53B","98","98B"
"25701","positive_ctrl","50682","51381",37.5763969421387,"53","53B","99","99A"
"25702","positive_ctrl","50682","51382",12.7300243377686,"53","53B","99","99B"
"25703","positive_ctrl","50682","51401",7.36127710342407,"53","53B","100","100A"
"25704","positive_ctrl","50682","51402",7.88833999633789,"53","53B","100","100B"
"25705","positive_ctrl","50682","51411",47.2419929504395,"53","53B","101","101A"
"25706","positive_ctrl","50682","51412",29.3586368560791,"53","53B","101","101B"
"25707","positive_ctrl","50682","51431",22.2760429382324,"53","53B","102","102A"
"25708","positive_ctrl","50682","51432",15.4146556854248,"53","53B","102","102B"
"25709","positive_ctrl","50682","51441",34.6569328308105,"53","53B","103","103A"
"25710","positive_ctrl","50682","51442",17.5557460784912,"53","53B","103","103B"
"25711","positive_ctrl","50682","51451",30.4834938049316,"53","53B","104","104A"
"25712","positive_ctrl","50682","51452",30.3931560516357,"53","53B","104","104B"
"25713","positive_ctrl","50682","51461",35.4578514099121,"53","53B","105","105A"
"25714","positive_ctrl","50682","51462",21.9560470581055,"53","53B","105","105B"
"25715","positive_ctrl","50682","51471",15.1334943771362,"53","53B","106","106A"
"25716","positive_ctrl","50682","51472",25.2581214904785,"53","53B","106","106B"
"25717","positive_ctrl","50682","51481",10.9316434860229,"53","53B","107","107A"
"25718","positive_ctrl","50682","51482",18.0874500274658,"53","53B","107","107B"
"25719","positive_ctrl","50682","51491",9.91040420532227,"53","53B","108","108A"
"25720","positive_ctrl","50682","51492",14.7879581451416,"53","53B","108","108B"
"25721","positive_ctrl","50682","51531",19.4770088195801,"53","53B","109","109A"
"25722","positive_ctrl","50682","51532",39.0662231445312,"53","53B","109","109B"
"25723","positive_ctrl","50682","51541",26.5261554718018,"53","53B","110","110A"
"25724","positive_ctrl","50682","51542",33.6562576293945,"53","53B","110","110B"
"25725","positive_ctrl","50682","51551",20.9872856140137,"53","53B","111","111A"
"25726","positive_ctrl","50682","51552",27.7686862945557,"53","53B","111","111B"
"25727","positive_ctrl","50682","51561",11.8809280395508,"53","53B","112","112A"
"25728","positive_ctrl","50682","51562",43.8533782958984,"53","53B","112","112B"
"25729","positive_ctrl","50682","51571",13.5489072799683,"53","53B","113","113A"
"25730","positive_ctrl","50682","51572",22.3020553588867,"53","53B","113","113B"
"25731","positive_ctrl","50682","51581",17.3633670806885,"53","53B","114","114A"
"25732","positive_ctrl","50682","51582",17.8616485595703,"53","53B","114","114B"
"25733","positive_ctrl","50682","51591",12.6130838394165,"53","53B","115","115A"
"25734","positive_ctrl","50682","51592",30.2916641235352,"53","53B","115","115B"
"25735","positive_ctrl","50682","51611",12.0669097900391,"53","53B","116","116A"
"25736","positive_ctrl","50682","51612",30.3889045715332,"53","53B","116","116B"
"25737","positive_ctrl","50682","51621",35.7513389587402,"53","53B","117","117A"
"25738","positive_ctrl","50682","51622",18.6068572998047,"53","53B","117","117B"
"25739","positive_ctrl","50682","51631",12.1513290405273,"53","53B","118","118A"
"25740","positive_ctrl","50682","51632",6.89251852035522,"53","53B","118","118B"
"25741","positive_ctrl","50682","51641",32.356315612793,"53","53B","119","119A"
